 3.8594	  0.0003	 -0.0002
 3.8672	  0.0003	 -0.0001
 3.8750	  0.0004	  0.0000
 3.8828	  0.0004	  0.0002
 3.8906	  0.0004	  0.0003
 3.8984	  0.0004	  0.0005
 3.9062	  0.0005	  0.0006
 3.9141	  0.0005	  0.0008
 3.9219	  0.0005	  0.0009
 3.9297	  0.0005	  0.0011
 3.9375	  0.0006	  0.0012
 3.9453	  0.0006	  0.0014
 3.9531	  0.0006	  0.0015
 3.9609	  0.0006	  0.0017
 3.9688	  0.0006	  0.0018
 3.9766	  0.0006	  0.0019
 3.9844	  0.0006	  0.0019
 3.9922	  0.0007	  0.0020
 4.0000	  0.0007	  0.0020
 4.0078	  0.0007	  0.0020
 4.0156	  0.0007	  0.0020
 4.0234	  0.0007	  0.0020
 4.0312	  0.0006	  0.0019
 4.0391	  0.0006	  0.0019
 4.0469	  0.0006	  0.0018
 4.0547	  0.0006	  0.0017
 4.0625	  0.0006	  0.0016
 4.0703	  0.0006	  0.0015
 4.0781	  0.0005	  0.0013
 4.0859	  0.0005	  0.0012
 4.0938	  0.0005	  0.0010
 4.1016	  0.0005	  0.0009
 4.1094	  0.0004	  0.0007
 4.1172	  0.0004	  0.0005
 4.1250	  0.0004	  0.0004
 4.1328	  0.0003	  0.0002
 4.1406	  0.0003	 -0.0000
 4.1484	  0.0002	 -0.0002
 4.1562	  0.0002	 -0.0004
 4.1641	  0.0001	 -0.0006
 4.1719	  0.0001	 -0.0007
 4.1797	  0.0000	 -0.0009
 4.1875	 -0.0000	 -0.0011
 4.1953	 -0.0001	 -0.0012
 4.2031	 -0.0001	 -0.0014
 4.2109	 -0.0002	 -0.0015
 4.2188	 -0.0002	 -0.0017
 4.2266	 -0.0003	 -0.0018
 4.2344	 -0.0003	 -0.0019
 4.2422	 -0.0004	 -0.0020
 4.2500	 -0.0004	 -0.0020
 4.2578	 -0.0004	 -0.0021
 4.2656	 -0.0005	 -0.0022
 4.2734	 -0.0005	 -0.0022
 4.2812	 -0.0005	 -0.0023
 4.2891	 -0.0006	 -0.0023
 4.2969	 -0.0006	 -0.0023
 4.3047	 -0.0006	 -0.0023
 4.3125	 -0.0007	 -0.0023
 4.3203	 -0.0007	 -0.0023
 4.3281	 -0.0007	 -0.0023
 4.3359	 -0.0007	 -0.0022
 4.3438	 -0.0008	 -0.0022
 4.3516	 -0.0008	 -0.0021
 4.3594	 -0.0008	 -0.0021
 4.3672	 -0.0008	 -0.0020
 4.3750	 -0.0008	 -0.0019
 4.3828	 -0.0008	 -0.0019
 4.3906	 -0.0008	 -0.0018
 4.3984	 -0.0008	 -0.0017
